,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region,sector
1292,2017-03-16,SU,"$1,001 - $15,000",2017-06-15,8000.5,-0.0400260188922481,91.0,sen,Democrat,Patty Murray,W,Energy
1293,2017-03-16,WRK,"$1,001 - $15,000",2017-06-15,8000.5,0.0936129604574087,91.0,sen,Democrat,Patty Murray,W,Consumer Cyclical
1294,2017-03-16,WFC,"$1,001 - $15,000",2017-06-15,8000.5,-0.0913688165345391,91.0,sen,Democrat,Patty Murray,W,Financial Services
1295,2017-03-16,WBA,"$1,001 - $15,000",2017-06-15,8000.5,-0.0363020973132098,91.0,sen,Democrat,Patty Murray,W,Healthcare
1296,2017-03-16,WMT,"$1,001 - $15,000",2017-06-15,8000.5,0.1202441926055962,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1297,2017-03-16,VZ,"$1,001 - $15,000",2017-06-15,8000.5,-0.0679456727352674,91.0,sen,Democrat,Patty Murray,W,Communication Services
1298,2017-03-16,STT,"$1,001 - $15,000",2017-06-15,8000.5,0.1016003272471694,91.0,sen,Democrat,Patty Murray,W,Financial Services
1299,2017-03-16,UPS,"$1,001 - $15,000",2017-06-15,8000.5,0.0228200279668966,91.0,sen,Democrat,Patty Murray,W,Industrials
1300,2017-03-16,USB,"$1,001 - $15,000",2017-06-15,8000.5,-0.0481555109933713,91.0,sen,Democrat,Patty Murray,W,Financial Services
1301,2017-03-16,TUP,"$1,001 - $15,000",2017-06-15,8000.5,0.1915802902168417,91.0,sen,Democrat,Patty Murray,W,Consumer Cyclical
1302,2017-03-16,TWX,"$1,001 - $15,000",2017-06-15,8000.5,0.0067032669941742,91.0,sen,Democrat,Patty Murray,W,none
1303,2017-03-16,TGT,"$1,001 - $15,000",2017-06-15,8000.5,0.0159369651850701,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1304,2017-03-16,MTB,"$1,001 - $15,000",2017-06-15,8000.5,-0.0181166690182399,91.0,sen,Democrat,Patty Murray,W,Financial Services
1305,2017-03-16,CMA,"$1,001 - $15,000",2017-06-15,8000.5,0.0304632418973367,91.0,sen,Democrat,Patty Murray,W,Financial Services
1306,2017-03-16,CMCSA,"$1,001 - $15,000",2017-06-15,8000.5,0.0997876404214552,91.0,sen,Democrat,Patty Murray,W,Communication Services
1307,2017-03-16,KO,"$1,001 - $15,000",2017-06-15,8000.5,0.0710059171597633,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1308,2017-03-16,CSCO,"$1,001 - $15,000",2017-06-15,8000.5,-0.077417459946514,91.0,sen,Democrat,Patty Murray,W,Technology
1309,2017-03-16,CVX,"$1,001 - $15,000",2017-06-15,8000.5,-0.0141850433027907,91.0,sen,Democrat,Patty Murray,W,Energy
1310,2017-03-16,CVS,"$1,001 - $15,000",2017-06-15,8000.5,0.0066616238758246,91.0,sen,Democrat,Patty Murray,W,Healthcare
1311,2017-03-16,BMY,"$1,001 - $15,000",2017-06-15,8000.5,-0.0528703982095218,91.0,sen,Democrat,Patty Murray,W,Healthcare
1312,2017-03-16,COP,"$1,001 - $15,000",2017-06-15,8000.5,-0.0098167705375552,91.0,sen,Democrat,Patty Murray,W,Energy
1313,2017-03-16,BA,"$1,001 - $15,000",2017-06-15,8000.5,0.0968628669978917,91.0,sen,Democrat,Patty Murray,W,Industrials
1314,2017-03-16,BGS,"$1,001 - $15,000",2017-06-15,8000.5,0.0063451774192392,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1315,2017-03-16,AAPL,"$1,001 - $15,000",2017-06-15,8000.5,0.0255881070598876,91.0,sen,Democrat,Patty Murray,W,Technology
1316,2017-03-16,APA,"$1,001 - $15,000",2017-06-15,8000.5,-0.0642130476980528,91.0,sen,Democrat,Patty Murray,W,Energy
1317,2017-03-16,AMGN,"$1,001 - $15,000",2017-06-15,8000.5,-0.0888346007760794,91.0,sen,Democrat,Patty Murray,W,Healthcare
1318,2017-03-16,T,"$1,001 - $15,000",2017-06-15,8000.5,-0.0848256029833018,91.0,sen,Democrat,Patty Murray,W,Communication Services
1319,2017-03-16,LYB,"$1,001 - $15,000",2017-06-15,8000.5,-0.1130049724062486,91.0,sen,Democrat,Patty Murray,W,Basic Materials
1320,2017-03-16,BAC,"$1,001 - $15,000",2017-06-15,8000.5,-0.0666137368583335,91.0,sen,Democrat,Patty Murray,W,Financial Services
1321,2017-03-16,CCI,"$1,001 - $15,000",2017-06-15,8000.5,0.1303280511852164,91.0,sen,Democrat,Patty Murray,W,Real Estate
1322,2017-03-16,DIS,"$1,001 - $15,000",2017-06-15,8000.5,-0.0512934900590784,91.0,sen,Democrat,Patty Murray,W,Communication Services
1323,2017-03-16,KMI,"$1,001 - $15,000",2017-06-15,8000.5,-0.1275510235676992,91.0,sen,Democrat,Patty Murray,W,Energy
1324,2017-03-16,KMB,"$1,001 - $15,000",2017-06-15,8000.5,-0.0275774287426,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1325,2017-03-16,KEY,"$1,001 - $15,000",2017-06-15,8000.5,0.0113698429685078,91.0,sen,Democrat,Patty Murray,W,Financial Services
1326,2017-03-16,KAR,"$1,001 - $15,000",2017-06-15,8000.5,-0.0437170719902563,91.0,sen,Democrat,Patty Murray,W,Consumer Cyclical
1327,2017-03-16,JNJ,"$1,001 - $15,000",2017-06-15,8000.5,0.0356530152023666,91.0,sen,Democrat,Patty Murray,W,Healthcare
1328,2017-03-16,JPM,"$1,001 - $15,000",2017-06-15,8000.5,-0.0553251825468357,91.0,sen,Democrat,Patty Murray,W,Financial Services
1329,2017-03-16,HSY,"$1,001 - $15,000",2017-06-15,8000.5,0.0494198956096448,91.0,sen,Democrat,Patty Murray,W,Consumer Defensive
1330,2017-03-16,GSK,"$1,001 - $15,000",2017-06-15,8000.5,0.0276858028895475,91.0,sen,Democrat,Patty Murray,W,Healthcare
1331,2017-03-16,GILD,"$1,001 - $15,000",2017-06-15,8000.5,-0.0544208244398867,91.0,sen,Democrat,Patty Murray,W,Healthcare
1332,2017-03-16,GM,"$1,001 - $15,000",2017-06-15,8000.5,-0.0668825036264312,91.0,sen,Democrat,Patty Murray,W,Consumer Cyclical
1333,2017-03-16,GE,"$1,001 - $15,000",2017-06-15,8000.5,-0.0272269104344397,91.0,sen,Democrat,Patty Murray,W,Industrials
1334,2017-03-16,GD,"$1,001 - $15,000",2017-06-15,8000.5,0.0596905599115382,91.0,sen,Democrat,Patty Murray,W,Industrials
1335,2017-03-16,XOM,"$1,001 - $15,000",2017-06-15,8000.5,0.002315126624988,91.0,sen,Democrat,Patty Murray,W,Energy
1336,2017-03-16,EXC,"$1,001 - $15,000",2017-06-15,8000.5,0.0233463080398827,91.0,sen,Democrat,Patty Murray,W,Utilities
1337,2017-03-16,ETR,"$1,001 - $15,000",2017-06-15,8000.5,0.0677785462027804,91.0,sen,Democrat,Patty Murray,W,Utilities
1338,2017-03-16,DUK,"$1,001 - $15,000",2017-06-15,8000.5,0.0653025486682351,91.0,sen,Democrat,Patty Murray,W,Utilities
1339,2017-03-16,CB,"$1,001 - $15,000",2017-06-15,8000.5,0.0702098197118567,91.0,sen,Democrat,Patty Murray,W,Financial Services
1340,2017-03-16,MDT,"$1,001 - $15,000",2017-06-15,8000.5,0.0712452853550125,91.0,sen,Democrat,Patty Murray,W,Healthcare
1341,2015-08-21,AAPL,"$15,001 - $50,000",2017-02-01,32500.5,0.2173789466660174,530.0,sen,Republican,John Cornyn,SW,Technology
1342,2020-06-09,SO,"$1,001 - $15,000",2020-08-31,175000.5,-0.1209568772127621,83.0,rep,Republican,Virginia Foxx,SE,Utilities
1343,2020-06-17,DUK,"$1,001 - $15,000",2020-08-31,175000.5,-0.0680895813585419,75.0,rep,Republican,Virginia Foxx,SE,Utilities
1344,2020-04-13,CVI,"$1,001 - $15,000",2020-11-10,32500.5,-0.2782608691145206,211.0,rep,Republican,Virginia Foxx,SE,Energy
1345,2020-09-02,LAND,"$15,001 - $50,000",2020-12-08,32500.5,-0.0445736176219304,97.0,rep,Republican,Virginia Foxx,SE,Real Estate
1346,2020-08-28,WMT,"$50,001 - $100,000",2021-03-26,32500.5,-0.0368495941303583,210.0,rep,Republican,Virginia Foxx,SE,Consumer Defensive
1347,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1348,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1349,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1350,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1351,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1352,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1353,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1354,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1355,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1356,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1357,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1358,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1359,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1360,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1361,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1362,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1363,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1364,2020-03-10,SH,"$1,001 - $15,000",2020-04-29,500.5,-0.0931465012754897,50.0,rep,Democrat,Alan S. Lowenthal,W,none
1365,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1366,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1367,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1368,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1369,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1370,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1371,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1372,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1373,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1374,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1375,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1376,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1377,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1378,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1379,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1380,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1381,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1382,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1383,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1384,2020-03-16,AMZN,"$1,001 - $15,000",2020-09-03,8000.5,0.9939022297136112,171.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1385,2020-03-24,NEE,"$1,001 -",2020-07-21,8000.5,0.3379653716434616,119.0,rep,Democrat,Alan S. Lowenthal,W,Utilities
1386,2020-04-03,BIPC,"$15,001 - $50,000",2020-07-24,500.5,0.3170869463419443,112.0,rep,Democrat,Alan S. Lowenthal,W,Utilities
1387,2020-04-03,BIPC,"$15,001 - $50,000",2020-07-24,500.5,0.3170869463419443,112.0,rep,Democrat,Alan S. Lowenthal,W,Utilities
1388,2020-06-04,CRM,"$1,001 - $15,000",2020-08-24,8000.5,0.2159356261390244,81.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1389,2020-06-04,CRM,"$1,001 - $15,000",2020-08-24,8000.5,0.2159356261390244,81.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1390,2020-06-04,CRM,"$1,001 - $15,000",2020-08-24,8000.5,0.2159356261390244,81.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1391,2020-03-16,AMZN,"$1,001 - $15,000",2020-09-03,8000.5,0.9939022297136112,171.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1392,2020-03-16,AMZN,"$1,001 - $15,000",2020-09-03,8000.5,0.9939022297136112,171.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1393,2020-07-28,OLED,"$1,001 - $15,000",2020-10-20,500.5,0.1520734129018316,84.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1394,2020-04-09,JPM,"$1,001 - $15,000",2020-10-15,500.5,-0.010120678220195,189.0,rep,Democrat,Alan S. Lowenthal,W,Financial Services
1395,2020-08-24,TJX,"$1,001 -",2020-10-15,500.5,0.0748923424719652,52.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1396,2020-07-28,OLED,"$1,001 - $15,000",2020-10-20,500.5,0.1520734129018316,84.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1397,2020-08-24,TJX,"$1,001 -",2020-10-15,500.5,0.0748923424719652,52.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1398,2020-04-09,JPM,"$1,001 - $15,000",2020-10-15,500.5,-0.010120678220195,189.0,rep,Democrat,Alan S. Lowenthal,W,Financial Services
1399,2020-07-28,OLED,"$1,001 - $15,000",2020-10-20,500.5,0.1520734129018316,84.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1400,2020-07-28,OLED,"$1,001 - $15,000",2020-10-20,500.5,0.1520734129018316,84.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1401,2020-07-28,OLED,"$1,001 - $15,000",2020-10-20,500.5,0.1520734129018316,84.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1402,2020-07-28,OLED,"$1,001 - $15,000",2020-10-20,500.5,0.1520734129018316,84.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1403,2020-07-28,OLED,"$1,001 - $15,000",2020-10-20,500.5,0.1520734129018316,84.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1404,2020-09-08,PSQ,"$1,001 - $15,000",2020-11-09,32500.5,-0.0810495288959987,62.0,rep,Democrat,Alan S. Lowenthal,W,none
1405,2020-06-29,SH,"$15,001 - $50,000",2020-11-09,32500.5,-0.1587301734139824,133.0,rep,Democrat,Alan S. Lowenthal,W,none
1406,2020-10-23,FIS,"$1,001 - $15,000",2021-06-03,8000.5,0.0143352313830613,223.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1407,2020-10-23,FIS,"$1,001 - $15,000",2021-06-03,8000.5,0.0143352313830613,223.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1408,2020-10-23,FIS,"$1,001 - $15,000",2021-06-03,8000.5,0.0143352313830613,223.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1409,2020-10-23,FIS,"$1,001 - $15,000",2021-06-03,8000.5,0.0143352313830613,223.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1410,2020-10-23,FIS,"$1,001 - $15,000",2021-06-03,8000.5,0.0143352313830613,223.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1411,2020-11-30,BABA,"$1,001 - $15,000",2020-12-24,8000.5,-0.1570473407201574,24.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1412,2020-02-03,DKNG,"$1,001 - $15,000",2021-01-19,500.5,2.5348035910733984,351.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1413,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1414,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1415,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1416,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1417,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1418,2020-06-03,SPCE,"$1,001 - $15,000",2021-02-04,8000.5,2.338621309239528,246.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1419,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1420,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1421,2020-06-03,SPCE,"$1,001 - $15,000",2021-02-04,8000.5,2.338621309239528,246.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1422,2020-06-03,SPCE,"$1,001 - $15,000",2021-02-04,8000.5,2.338621309239528,246.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1423,2020-06-03,SPCE,"$1,001 - $15,000",2021-02-04,8000.5,2.338621309239528,246.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1424,2021-01-27,DD,"$1,001 - $15,000",2021-02-04,8000.5,-0.0118099891004454,8.0,rep,Democrat,Alan S. Lowenthal,W,Basic Materials
1425,2020-06-03,SPCE,"$1,001 - $15,000",2021-02-04,8000.5,2.338621309239528,246.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1426,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1427,2020-04-08,GLD,"$1,001 - $15,000",2021-02-22,8000.5,0.096087948249763,320.0,rep,Democrat,Alan S. Lowenthal,W,none
1428,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1429,2020-03-25,COLD,"$1,001 - $15,000",2021-03-15,32500.5,0.167243058519028,355.0,rep,Democrat,Alan S. Lowenthal,W,Real Estate
1430,2020-03-25,COLD,"$1,001 - $15,000",2021-03-15,32500.5,0.167243058519028,355.0,rep,Democrat,Alan S. Lowenthal,W,Real Estate
1431,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1432,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1433,2020-09-17,KTOS,"$1,001 - $15,000",2021-05-14,8000.5,0.1611704227908753,239.0,rep,Democrat,Alan S. Lowenthal,W,Industrials
1434,2020-10-23,FIS,"$1,001 - $15,000",2021-06-03,8000.5,0.0143352313830613,223.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1435,2021-04-14,COIN,"$1,001 - $15,000",2021-06-24,8000.5,-0.2995918315743521,71.0,rep,Democrat,Alan S. Lowenthal,W,Technology
1436,2021-03-18,KRE,"$1,001 - $15,000",2021-07-08,32500.5,-0.1157849600726886,112.0,rep,Democrat,Alan S. Lowenthal,W,none
1437,2021-02-02,BSX,"$1,001 - $15,000",2021-08-06,8000.5,0.2199782070839262,185.0,rep,Democrat,Alan S. Lowenthal,W,Healthcare
1438,2021-02-02,BSX,"$1,001 - $15,000",2021-08-06,8000.5,0.2199782070839262,185.0,rep,Democrat,Alan S. Lowenthal,W,Healthcare
1439,2021-02-02,BSX,"$1,001 - $15,000",2021-08-06,8000.5,0.2199782070839262,185.0,rep,Democrat,Alan S. Lowenthal,W,Healthcare
1440,2021-02-02,BSX,"$1,001 - $15,000",2021-08-06,8000.5,0.2199782070839262,185.0,rep,Democrat,Alan S. Lowenthal,W,Healthcare
1441,2021-02-02,BSX,"$1,001 - $15,000",2021-08-06,8000.5,0.2199782070839262,185.0,rep,Democrat,Alan S. Lowenthal,W,Healthcare
1442,2021-01-12,GM,"$1,001 -",2021-08-23,8000.5,0.0075282436773107,223.0,rep,Democrat,Alan S. Lowenthal,W,Consumer Cyclical
1443,2020-01-06,COMM,"$1,001 - $15,000",2020-01-30,8000.5,-0.10441176738706,24.0,rep,Democrat,Susie Lee,W,Technology
1444,2020-01-09,ENV,"$1,001 - $15,000",2020-02-24,8000.5,0.052560137049338,46.0,rep,Democrat,Susie Lee,W,Technology
1445,2020-01-09,ENV,"$1,001 - $15,000",2020-02-24,8000.5,0.052560137049338,46.0,rep,Democrat,Susie Lee,W,Technology
1446,2020-02-05,QSR,"$1,001 - $15,000",2020-03-16,8000.5,-0.4364500438478605,40.0,rep,Democrat,Susie Lee,W,Consumer Cyclical
1447,2020-02-24,MAS,"$1,001 - $15,000",2021-06-23,8000.5,0.2804878482010953,485.0,rep,Democrat,Susie Lee,W,Industrials
1448,2020-01-30,GO,"$1,001 - $15,000",2021-01-28,8000.5,0.3253603315476043,364.0,rep,Democrat,Susie Lee,W,Consumer Defensive
1449,2020-02-04,CTLT,"$1,001 - $15,000",2020-05-27,8000.5,0.2357490559153657,113.0,rep,Democrat,Susie Lee,W,Healthcare
1450,2020-02-04,CTLT,"$1,001 - $15,000",2020-05-27,8000.5,0.2357490559153657,113.0,rep,Democrat,Susie Lee,W,Healthcare
1451,2020-05-08,FEYE,"$1,001 - $15,000",2020-05-27,8000.5,-0.018062418843727,19.0,rep,Democrat,Susie Lee,W,Technology
1452,2020-04-06,TWTR,"$1,001 - $15,000",2020-05-29,8000.5,0.2422783367124441,53.0,rep,Democrat,Susie Lee,W,Communication Services
1453,2020-04-27,WTRG,"$1,001 - $15,000",2020-06-04,8000.5,0.0115908709439364,38.0,rep,Democrat,Susie Lee,W,Utilities
1454,2020-04-07,SMG,"$1,001 - $15,000",2020-06-05,8000.5,0.3280048025888447,59.0,rep,Democrat,Susie Lee,W,Basic Materials
1455,2020-04-15,REYN,"$1,001 - $15,000",2020-06-05,8000.5,0.0534057609369394,51.0,rep,Democrat,Susie Lee,W,Consumer Cyclical
1456,2020-04-15,CAG,"$1,001 - $15,000",2020-06-05,8000.5,0.0167325602352555,51.0,rep,Democrat,Susie Lee,W,Consumer Defensive
1457,2020-04-06,WM,"$1,001 - $15,000",2020-06-05,8000.5,0.2290502335744669,60.0,rep,Democrat,Susie Lee,W,Industrials
1458,2020-04-07,DG,"$1,001 - $15,000",2020-06-05,8000.5,0.0974111106501265,59.0,rep,Democrat,Susie Lee,W,Consumer Defensive
1459,2020-04-06,KR,"$1,001 - $15,000",2020-06-05,8000.5,-0.0045970432414567,60.0,rep,Democrat,Susie Lee,W,Consumer Defensive
1460,2020-05-08,AZO,"$1,001 - $15,000",2020-06-09,8000.5,0.0821060434322907,32.0,rep,Democrat,Susie Lee,W,Consumer Cyclical
1461,2020-05-08,ULTA,"$1,001 - $15,000",2020-06-23,8000.5,-0.1015778225409587,46.0,rep,Democrat,Susie Lee,W,Consumer Cyclical
