,transaction_date,owner,ticker,type,amount,comment,senator,transaction_year,transaction_month,transaction_day,amount_lower,amount_upper,sell_date,weight,gain
1342,2020-03-18,Joint,GM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,18,1001,15000,2020-04-14,175000.5,0.367857177727889
1343,2020-01-29,Joint,GLW,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,1,29,1001,15000,2020-04-14,175000.5,-0.2698412527546386
1344,2020-04-01,Joint,MU,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,4,1,1001,15000,2020-04-14,32500.5,0.19378289447260016
1345,2017-02-08,Joint,ORCL,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,2,8,15001,50000,2020-04-14,32500.5,0.3493253218972485
1346,2019-07-15,Joint,BMY,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2019,7,15,15001,50000,2020-04-14,32500.5,0.3586784969764272
1347,2020-03-17,Joint,WFC,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,17,1001,15000,2020-04-14,32500.5,0.018562307120731952
1348,2016-06-27,Joint,NKE,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2016,6,27,15001,50000,2020-04-14,32500.5,0.6856812921480311
1349,2017-04-04,Joint,CVX,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,4,4,15001,50000,2020-04-14,8000.5,-0.22133261771777615
1350,2017-02-08,Joint,ORCL,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,2,8,15001,50000,2020-04-14,32500.5,0.3493253218972485
1351,2020-03-20,Joint,NWSA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,20,1001,15000,2020-04-14,32500.5,0.043237180693572824
1352,2018-05-22,Joint,PEP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,22,1001,15000,2020-04-14,75000.5,0.38496941332758183
1353,2020-03-23,Joint,BAC,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,23,1001,15000,2020-04-14,75000.5,0.31249998021969744
1354,2020-03-09,Joint,BRK-B,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,9,1001,15000,2020-04-14,175000.5,-0.000983805916235231
1355,2020-03-23,Joint,BAC,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,23,1001,15000,2020-04-14,75000.5,0.31249998021969744
1356,2020-02-26,Joint,DIS,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2020,2,26,15001,50000,2020-04-14,32500.5,-0.14048315292891192
1357,2019-11-12,Joint,LGF-B,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2019,11,12,15001,50000,2020-04-14,75000.5,-0.28414096314804954
1358,2017-02-08,Joint,ORCL,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,2,8,15001,50000,2020-04-14,32500.5,0.3493253218972485
1359,2017-12-26,Joint,MDLZ,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,12,26,15001,50000,2020-04-14,32500.5,0.2554122667034021
1360,2020-04-01,Joint,MU,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,4,1,1001,15000,2020-04-14,32500.5,0.19378289447260016
1361,2020-03-20,Joint,M,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,20,1001,15000,2020-04-14,32500.5,0.029900303805469448
1362,2017-04-04,Joint,CVX,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,4,4,15001,50000,2020-04-14,8000.5,-0.22133261771777615
1363,2020-03-19,Joint,GOOG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,19,1001,15000,2020-04-14,32500.5,0.13802682352982382
1364,2020-03-17,Joint,FHB,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,17,1001,15000,2020-04-14,8000.5,-0.1863890287837209
1365,2019-03-26,Joint,BKNG,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2019,3,26,15001,50000,2020-04-14,32500.5,-0.18059549432897212
1366,2020-02-26,Joint,DIS,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2020,2,26,15001,50000,2020-04-14,32500.5,-0.14048315292891192
1367,2020-03-10,Joint,FOXA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,10,1001,15000,2020-04-14,32500.5,-0.08931639735332614
1368,2020-03-17,Joint,HUN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,17,1001,15000,2020-04-14,32500.5,0.09102989157451881
1369,2020-03-23,Joint,NWS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,23,1001,15000,2020-04-14,8000.5,0.18796064722850422
1370,2019-02-25,Joint,UN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,2,25,1001,15000,2020-04-14,8000.5,
1371,2020-03-20,Joint,MSM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,20,1001,15000,2020-04-14,32500.5,0.2472424819302035
1372,2020-03-20,Joint,SYY,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,20,1001,15000,2020-04-14,32500.5,0.36767611634685693
1373,2018-10-24,Joint,PG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,24,1001,15000,2020-04-14,75000.5,0.3521126796598344
1374,2020-03-10,Joint,EAF,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,10,1001,15000,2020-04-14,8000.5,0.07236838431569632
1375,2019-12-31,Joint,BAH,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2019,12,31,15001,50000,2020-04-14,32500.5,0.0664980112410493
1376,2017-12-26,Joint,GOOGL,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,12,26,15001,50000,2020-04-14,32500.5,0.1870619781861944
1377,2016-01-20,Joint,MO,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,1,20,1001,15000,2020-04-14,8000.5,-0.2638937778168892
1378,2017-12-04,Joint,AMZN,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,12,4,15001,50000,2020-04-14,75000.5,1.0135986301685442
1379,2020-03-26,Joint,NFLX,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2020,3,26,15001,50000,2020-04-14,32500.5,0.13928758070146294
1380,2016-01-20,Joint,V,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,1,20,1001,15000,2020-04-14,32500.5,1.4705715105154062
1381,2019-12-31,Joint,KMI,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,12,31,1001,15000,2020-04-15,8000.5,-0.3221539759209174
1382,2017-08-09,Joint,EMR,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,8,9,15001,50000,2020-04-14,8000.5,-0.15892049466641384
1383,2016-05-05,Joint,HON,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2016,5,5,15001,50000,2020-04-14,32500.5,0.2978914366647436
1384,2016-11-18,Joint,EXR,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2016,11,18,15001,50000,2020-04-14,32500.5,0.3541991491296483
1385,2017-10-30,Joint,COST,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,10,30,1001,15000,2020-04-14,32500.5,0.9605568434428011
1386,2020-03-26,Joint,DOW,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,26,1001,15000,2020-04-14,32500.5,0.19171154205536606
1387,2019-12-17,Joint,PAA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,12,17,1001,15000,2020-04-15,32500.5,-0.6421866482229956
1388,2019-09-18,Joint,ET,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,9,18,1001,15000,2020-04-15,32500.5,-0.5637037135936596
1389,2019-03-19,Joint,MPLX,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,3,19,1001,15000,2020-04-15,32500.5,-0.6162481430819194
1390,2019-12-09,Joint,TRGP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,12,9,1001,15000,2020-04-15,8000.5,-0.7804341878227398
1391,2020-03-26,Joint,WMB,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,26,1001,15000,2020-04-15,32500.5,0.17964908532929003
1392,2018-09-20,Joint,SHLX,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,9,20,1001,15000,2020-04-15,8000.5,-0.5081892336328571
1393,2020-04-07,Joint,PBA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,4,7,1001,15000,2020-04-15,8000.5,-0.02488571649709282
1394,2020-04-06,Joint,ENB,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,4,6,1001,15000,2020-04-15,8000.5,-0.00942409987290334
1395,2019-06-25,Joint,OKE,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,6,25,1001,15000,2020-04-15,8000.5,-0.5891786668776795
1396,2020-04-06,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,4,6,1001,15000,2020-04-15,8000.5,0.025139066717144574
1397,2020-03-26,Joint,LNG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,26,1001,15000,2020-04-15,32500.5,0.14228106143508204
1398,2018-09-18,Joint,EPD,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,9,18,1001,15000,2020-04-15,75000.5,-0.46321526221885445
1399,2019-12-31,Joint,KMI,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,12,31,1001,15000,2020-04-15,8000.5,-0.3221539759209174
1400,2019-11-12,Joint,TCP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,11,12,1001,15000,2020-04-15,8000.5,
1401,2018-02-09,Joint,SUN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,2,9,1001,15000,2020-04-15,8000.5,-0.36049631488983047
1402,2020-02-21,Joint,PSXP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,2,21,1001,15000,2020-04-15,8000.5,-0.3699421572321713
1403,2020-03-20,Joint,PAGP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2020,3,20,1001,15000,2020-04-15,8000.5,0.1202003830618519
1404,2018-09-24,Joint,MMP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,9,24,1001,15000,2020-04-15,32500.5,-0.44673995133284683
1405,2018-04-24,Joint,C,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,4,24,1001,15000,2020-04-16,8000.5,-0.41377316481997134
1406,2018-04-24,Joint,GIS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,4,24,1001,15000,2020-04-16,8000.5,0.36781609393045284
1407,2018-10-24,Joint,CAT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,24,1001,15000,2020-04-16,8000.5,0.007833406725113871
1408,2015-08-13,Self,RL,Purchase,"$50,001 - $100,000",--,John Hoeven,2015,8,13,50001,100000,2016-08-19,175000.5,-0.07127632828967631
1409,2015-08-13,Self,JCI,Purchase,"$100,001 - $250,000",--,John Hoeven,2015,8,13,100001,250000,2016-08-22,175000.5,0.1833465916371766
1410,2015-03-20,Self,MDU,Purchase,"$100,001 - $250,000",--,John Hoeven,2015,3,20,100001,250000,2016-11-23,175000.5,0.26423685810769126
1411,2016-04-22,Self,VLO,Purchase,"$100,001 - $250,000",--,John Hoeven,2016,4,22,100001,250000,2016-12-16,175000.5,0.11038533860638598
1412,2015-03-03,Self,CAT,Purchase,"$100,001 - $250,000",--,John Hoeven,2015,3,3,100001,250000,2016-12-16,175000.5,0.11757612172550314
1413,2016-01-06,Self,UA,Purchase,"$50,001 - $100,000",--,John Hoeven,2016,1,6,50001,100000,2016-12-16,75000.5,
1414,2016-11-23,Self,AMGN,Purchase,"$50,001 - $100,000",--,John Hoeven,2016,11,23,50001,100000,2017-01-20,75000.5,0.06646900276347899
1415,2015-02-25,Self,ABBV,Purchase,"$100,001 - $250,000",--,John Hoeven,2015,2,25,100001,250000,2017-01-20,175000.5,0.008743032057616403
1416,2016-11-25,Self,PFE,Purchase,"$50,001 - $100,000",--,John Hoeven,2016,11,25,50001,100000,2017-01-20,75000.5,0.00252444577522955
1417,2016-08-22,Self,BMY,Purchase,"$50,001 - $100,000",--,John Hoeven,2016,8,22,50001,100000,2017-01-20,75000.5,-0.16925411851812847
1418,2016-01-28,Self,MRK,Purchase,"$50,001 - $100,000",--,John Hoeven,2016,1,28,50001,100000,2017-01-25,75000.5,0.2414634721080122
1419,2017-02-15,Self,KSS,Purchase,"$50,001 - $100,000",--,John Hoeven,2017,2,15,50001,100000,2017-04-20,75000.5,-0.04877480109713724
1420,2017-01-04,Self,SPG,Purchase,"$100,001 - $250,000",--,John Hoeven,2017,1,4,100001,250000,2017-04-20,175000.5,-0.050793166071873966
1421,2017-04-24,Self,IBM,Purchase,"$50,001 - $100,000",--,John Hoeven,2017,4,24,50001,100000,2017-09-21,32500.5,-0.09636088263077491
1422,2017-03-02,Self,QCOM,Purchase,"$100,001 - $250,000",--,John Hoeven,2017,3,2,100001,250000,2017-09-21,175000.5,-0.07699131159878451
1423,2017-03-02,Self,NGG,Purchase,"$100,001 - $250,000",--,John Hoeven,2017,3,2,100001,250000,2017-09-21,175000.5,-0.020968344400997443
1424,2017-12-21,Spouse,WTW,Purchase,"$1,001 - $15,000",--,John Hoeven,2017,12,21,1001,15000,2018-02-05,375000.5,
1425,2017-04-21,Self,GIS,Purchase,"$100,001 - $250,000",--,John Hoeven,2017,4,21,100001,250000,2018-05-23,75000.5,-0.26745190973737665
1426,2017-01-20,Self,T,Purchase,"$50,001 - $100,000",--,John Hoeven,2017,1,20,50001,100000,2018-05-23,75000.5,-0.22002409563376846
1427,2018-03-27,Self,DWDP,Purchase,"$50,001 - $100,000",--,John Hoeven,2018,3,27,50001,100000,2018-12-27,75000.5,
1428,2018-11-07,Spouse,WTW,Purchase,"$15,001 - $50,000",--,John Hoeven,2018,11,7,15001,50000,2019-01-19,32500.5,
1429,2016-06-28,Self,IVZ,Purchase,"$50,001 - $100,000",--,John Hoeven,2016,6,28,50001,100000,2018-12-27,32500.5,-0.3034598064235909
1430,2018-06-27,Self,T,Purchase,"$50,001 - $100,000",--,John Hoeven,2018,6,27,50001,100000,2018-12-27,32500.5,-0.11058451950030479
1431,2018-09-19,Self,FDX,Purchase,"$50,001 - $100,000",--,John Hoeven,2018,9,19,50001,100000,2018-12-27,32500.5,-0.33703886266738303
1432,2015-08-13,Self,TAP,Purchase,"$100,001 - $250,000",--,John Hoeven,2015,8,13,100001,250000,2018-12-27,175000.5,-0.2105557281869046
1433,2018-03-27,Self,UPS,Purchase,"$50,001 - $100,000",--,John Hoeven,2018,3,27,50001,100000,2019-07-23,175000.5,0.03034157315922652
1434,2018-06-07,Self,CVS,Purchase,"$50,001 - $100,000",--,John Hoeven,2018,6,7,50001,100000,2019-07-23,75000.5,-0.1345739255161253
1435,2015-02-03,Joint,PAGP,Purchase,"$50,001 - $100,000",--,Rafael E Cruz,2015,2,3,50001,100000,2019-11-27,8000.5,-0.7593142618385893
1436,2018-08-23,Child,NFLX,Purchase,"$1,001 - $15,000",--,Christopher A Coons,2018,8,23,1001,15000,2018-10-24,8000.5,-0.11009235892672642
1437,2018-10-24,Child,AAPL,Purchase,"$1,001 - $15,000",--,Christopher A Coons,2018,10,24,1001,15000,2018-11-05,8000.5,-0.06276442526314654
1438,2015-02-20,Joint,MYL,Purchase,"$1,001 - $15,000",--,John F Reed,2015,2,20,1001,15000,2015-03-03,8000.5,
1439,2015-05-04,Joint,TBF,Purchase,"$1,001 - $15,000",--,John F Reed,2015,5,4,1001,15000,2016-01-29,8000.5,-0.0753451604998111
1440,2015-04-23,Self,MSFT,Purchase,"$1,001 - $15,000",--,John F Reed,2015,4,23,1001,15000,2019-02-28,8000.5,1.5849099765775476
1441,2015-07-29,Joint,FEYE,Purchase,"$1,001 - $15,000",--,John F Reed,2015,7,29,1001,15000,2016-11-23,8000.5,-0.7191838425667889
1442,2016-07-25,Joint,AMG,Purchase,"$1,001 - $15,000",--,John F Reed,2016,7,25,1001,15000,2016-12-14,8000.5,0.07216076085989409
1443,2016-11-23,Joint,WETF,Purchase,"$1,001 - $15,000",--,John F Reed,2016,11,23,1001,15000,2016-12-14,8000.5,0.10863760612281016
1444,2015-04-23,Self,ESRX,Purchase,"$1,001 - $15,000",--,John F Reed,2015,4,23,1001,15000,2017-03-06,8000.5,-0.19380822253633073
1445,2017-03-06,Self,AGN,Purchase,"$1,001 - $15,000",--,John F Reed,2017,3,6,1001,15000,2017-10-23,8000.5,
1446,2015-06-04,Joint,LSCC,Purchase,"$1,001 - $15,000",--,John F Reed,2015,6,4,1001,15000,2017-10-23,8000.5,-0.10291859489059114
1447,2017-02-21,Joint,CELG,Purchase,"$1,001 - $15,000",Less than $1001.,John F Reed,2017,2,21,1001,15000,2018-01-11,8000.5,
1448,2017-06-19,Joint,HACK,Purchase,"$1,001 - $15,000",--,John F Reed,2017,6,19,1001,15000,2018-01-11,8000.5,0.09758520700001376
1449,2016-11-23,Joint,ISRG,Purchase,"$1,001 - $15,000",--,John F Reed,2016,11,23,1001,15000,2019-02-04,8000.5,1.4288525194435882
1450,2017-10-23,Joint,XSD,Purchase,"$1,001 - $15,000",--,John F Reed,2017,10,23,1001,15000,2018-03-09,8000.5,0.10527857385407362
1451,2017-03-06,Joint,TMO,Purchase,"$1,001 - $15,000",--,John F Reed,2017,3,6,1001,15000,2019-02-28,8000.5,0.6458689764382286
1452,2016-11-23,Joint,VWO,Purchase,"$1,001 - $15,000",--,John F Reed,2016,11,23,1001,15000,2018-03-09,8000.5,0.35392786372370116
1453,2017-06-19,Joint,XBI,Purchase,"$1,001 - $15,000",--,John F Reed,2017,6,19,1001,15000,2018-03-09,8000.5,0.3005662376675617
1454,2016-12-14,Self,INTC,Purchase,"$1,001 - $15,000",--,John F Reed,2016,12,14,1001,15000,2019-02-04,8000.5,0.34664848832050305
1455,2017-06-19,Joint,IYT,Purchase,"$1,001 - $15,000",--,John F Reed,2017,6,19,1001,15000,2018-03-09,8000.5,0.13507661172407712
1456,2017-01-30,Joint,HON,Purchase,"$1,001 - $15,000",--,John F Reed,2017,1,30,1001,15000,2019-02-04,8000.5,0.29580265632634306
1457,2017-03-06,Joint,FDX,Purchase,"$1,001 - $15,000",--,John F Reed,2017,3,6,1001,15000,2019-02-28,8000.5,-0.06676977134316761
1458,2016-12-14,Joint,DHR,Purchase,"$1,001 - $15,000",--,John F Reed,2016,12,14,1001,15000,2019-02-04,8000.5,0.3923262306263926
1459,2017-06-19,Joint,ADI,Purchase,"$1,001 - $15,000",--,John F Reed,2017,6,19,1001,15000,2019-02-28,8000.5,0.33084478573097276
1460,2015-02-20,Joint,AMGN,Purchase,"$1,001 - $15,000",--,John F Reed,2015,2,20,1001,15000,2019-02-04,8000.5,0.18089552423704605
1461,2016-12-14,Joint,DHR,Purchase,"$1,001 - $15,000",--,John F Reed,2016,12,14,1001,15000,2019-02-04,8000.5,0.3923262306263926
1462,2016-11-23,Joint,ISRG,Purchase,"$1,001 - $15,000",--,John F Reed,2016,11,23,1001,15000,2019-02-04,8000.5,1.4288525194435882
1463,2016-12-14,Self,INTC,Purchase,"$1,001 - $15,000",--,John F Reed,2016,12,14,1001,15000,2019-02-04,8000.5,0.34664848832050305
1464,2017-03-06,Joint,FDX,Purchase,"$1,001 - $15,000",--,John F Reed,2017,3,6,1001,15000,2019-02-28,8000.5,-0.06676977134316761
1465,2016-12-14,Joint,DHR,Purchase,"$1,001 - $15,000",--,John F Reed,2016,12,14,1001,15000,2019-02-04,8000.5,0.3923262306263926
1466,2015-02-20,Joint,AMGN,Purchase,"$1,001 - $15,000",--,John F Reed,2015,2,20,1001,15000,2019-02-04,8000.5,0.18089552423704605
1467,2017-01-30,Joint,HON,Purchase,"$1,001 - $15,000",--,John F Reed,2017,1,30,1001,15000,2019-02-04,8000.5,0.29580265632634306
1468,2015-04-23,Self,MSFT,Purchase,"$1,001 - $15,000",--,John F Reed,2015,4,23,1001,15000,2019-02-28,8000.5,1.5849099765775476
1469,2018-11-28,Self,HOLX,Purchase,"$1,001 - $15,000",--,John F Reed,2018,11,28,1001,15000,2019-02-28,8000.5,0.059312588270049725
1470,2017-03-06,Joint,TMO,Purchase,"$1,001 - $15,000",--,John F Reed,2017,3,6,1001,15000,2019-02-28,8000.5,0.6458689764382286
1471,2017-03-06,Joint,FDX,Purchase,"$1,001 - $15,000",--,John F Reed,2017,3,6,1001,15000,2019-02-28,8000.5,-0.06676977134316761
1472,2017-06-19,Joint,ADI,Purchase,"$1,001 - $15,000",--,John F Reed,2017,6,19,1001,15000,2019-02-28,8000.5,0.33084478573097276
1473,2017-03-16,Spouse,DLPH,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,
1474,2017-03-16,Spouse,ETN,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.03803682308884703
1475,2017-03-16,Spouse,WMB,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.01152636861262201
1476,2017-03-16,Spouse,TEL,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.03586908035273043
1477,2017-03-16,Spouse,SNY,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.07179719059569703
1478,2017-03-16,Spouse,SABR,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.03159343082586274
1479,2017-03-16,Spouse,RTN,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,
1480,2017-03-16,Spouse,QCOM,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.02433587328327178
1481,2017-03-16,Spouse,PSA,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.035639797087296754
1482,2017-03-16,Spouse,PRU,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.029922987682307972
1483,2017-03-16,Spouse,SLB,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.15467670381426615
1484,2017-03-16,Spouse,PG,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.02252849008078614
1485,2017-03-16,Spouse,PFE,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.04705200914844384
1486,2017-03-16,Spouse,PAYX,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.03033692309557044
1487,2017-03-16,Spouse,PPL,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.07348929844564073
1488,2017-03-16,Spouse,MS,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.03539829785299987
1489,2017-03-16,Spouse,TAP,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.10780824193606889
1490,2017-03-16,Spouse,MSFT,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.08137379619271493
1491,2017-03-16,Spouse,MET,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.01536466852792228
1492,2017-03-16,Spouse,MRK,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.015425363896279135
1493,2017-03-16,Spouse,SO,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.03028492726347261
1494,2017-03-16,Spouse,SU,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.04002601889224815
1495,2017-03-16,Spouse,WRK,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.09361296045740874
1496,2017-03-16,Spouse,WFC,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.09136881653453915
1497,2017-03-16,Spouse,WBA,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.03630209731320985
1498,2017-03-16,Spouse,WMT,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.12024419260559628
1499,2017-03-16,Spouse,VZ,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.06794567273526748
1500,2017-03-16,Spouse,UTX,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,
1501,2017-03-16,Spouse,STT,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.10160032724716948
1502,2017-03-16,Spouse,UPS,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.02282002796689664
1503,2017-03-16,Spouse,USB,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,-0.048155510993371314
1504,2017-03-16,Spouse,TUP,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.19158029021684178
1505,2017-03-16,Spouse,TWX,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.006703266994174276
1506,2017-03-16,Spouse,TGT,Purchase,"$1,001 - $15,000",--,Patty Murray,2017,3,16,1001,15000,2017-06-15,8000.5,0.015936965185070116
